data_referencia,ra,fase,turma,nome,ano_nasc,idade_22,gênero,ano_ingresso,instituição_de_ensino,pedra_20,pedra_21,pedra_22,inde_22,cg,cf,ct,nº_av,avaliador1,rec_av1,avaliador2,rec_av2,avaliador3,rec_av3,avaliador4,rec_av4,iaa,ieg,ips,rec_psicologia,ida,matem,portug,inglês,indicado,atingiu_pv,ipv,ian,fase_ideal,defasagem,destaque_ieg,destaque_ida,destaque_ipv,ano_referencia,inde_2023,pedra_2023,nome_anonimizado,data_de_nasc,idade,pedra_23,inde_23,ipp,mat,por,ing,fase_ideal,destaque_ipv_1,inde_2024,pedra_2024,avaliador5,avaliador6,escola,ativo/inativo,ativo/inativo_1
2022-01-01,RA-537,1,F,Aluno-537,2012.0,10.0,Menino,2022,Escola Pública,,,Ágata,6.641,612.0,147.0,7.0,2.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,9.5,9.0,4.4,Requer avaliação,4.8,2.5,7.0,,Não,Não,7.167,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-538,1,F,Aluno-538,2009.0,13.0,Menino,2022,Escola Pública,,,Ágata,6.309,684.0,164.0,8.0,2.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,8.5,7.5,5.6,Requer avaliação,6.8,4.5,9.0,,Não,Não,5.583,5.0,Fase 3 (7º e 8º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-539,1,F,Aluno-539,2011.0,11.0,Menina,2022,Escola Pública,,,Ametista,7.665,249.0,64.0,1.0,2.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,8.5,9.3,6.9,Sem limitações,7.5,6.8,8.2,,Não,Sim,8.417,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-54,5,B,Aluno-54,2006.0,16.0,Menina,2022,Escola Pública,,,Ágata,6.058,716.0,45.0,14.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-24,Alocado em Fase anterior,Avaliador-31,,7.9,6.9,7.5,Não atendido,4.8,3.0,6.5,,Não,Não,6.125,5.0,Fase 6 (2º EM),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-540,1,F,Aluno-540,2012.0,10.0,Menina,2019,Escola Pública,Topázio,Topázio,Ametista,7.303,390.0,101.0,2.0,2.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,8.5,9.5,5.6,Sem limitações,7.0,6.8,7.2,,Não,Não,7.5,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-541,1,F,Aluno-541,2008.0,14.0,Menino,2022,Escola Pública,,,Quartzo,5.427,793.0,182.0,10.0,2.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,10.0,7.8,6.9,Sem limitações,2.5,0.0,5.0,,Não,Não,5.0,2.5,Fase 4 (9º ano),-3,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-542,1,F,Aluno-542,2011.0,11.0,Menina,2019,Escola Pública,Ametista,Ágata,Ametista,7.221,419.0,107.0,3.0,2.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,8.0,9.8,6.3,Sem limitações,6.5,5.3,7.7,,Não,Não,7.417,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-543,1,F,Aluno-543,2012.0,10.0,Menina,2022,Escola Pública,,,Ametista,7.05,471.0,121.0,5.0,2.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,8.5,9.8,4.4,Sem limitações,6.5,5.0,8.0,,Não,Não,7.167,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-544,1,F,Aluno-544,2012.0,10.0,Menino,2022,Escola Pública,,,Ágata,6.307,686.0,165.0,9.0,2.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,9.5,9.7,5.6,Requer avaliação,3.3,1.0,5.5,,Não,Não,6.0,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-545,1,G,Aluno-545,2009.0,13.0,Menino,2018,Escola Pública,Ametista,Ágata,Ágata,6.723,580.0,142.0,6.0,2.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,9.5,6.6,7.5,Sem limitações,5.5,4.3,6.7,,Não,Não,7.5,5.0,Fase 3 (7º e 8º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-546,1,G,Aluno-546,2011.0,11.0,Menina,2021,Escola Pública,,Quartzo,Ágata,6.77,564.0,138.0,5.0,2.0,Avaliador-4,Promovido de Fase,Avaliador-2,Promovido de Fase,,Não avaliado,,,9.0,7.9,5.0,Não indicado,5.6,3.3,7.8,,Não,Não,7.917,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-547,1,G,Aluno-547,2011.0,11.0,Menina,2019,Escola Pública,Ágata,Ágata,Ametista,7.745,218.0,56.0,1.0,2.0,Avaliador-4,Promovido de Fase,Avaliador-2,Promovido de Fase,,Não avaliado,,,9.5,9.7,5.0,Não indicado,7.6,7.3,7.8,,Não,Sim,8.833,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-548,1,G,Aluno-548,2010.0,12.0,Menino,2019,Escola Pública,Ametista,Ametista,Ametista,7.292,396.0,104.0,2.0,2.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,8.0,9.1,6.9,Sem limitações,7.2,5.7,8.7,,Não,Não,7.583,5.0,Fase 3 (7º e 8º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-549,1,G,Aluno-549,2012.0,10.0,Menino,2021,Escola Pública,,Ametista,Ágata,6.301,688.0,166.0,9.0,2.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Mantido na Fase atual,,Não avaliado,,,10.0,7.9,6.9,Sem limitações,4.2,2.2,6.2,,Não,Não,6.167,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-55,5,B,Aluno-55,2006.0,16.0,Menina,2017,Escola Pública,Ametista,Ametista,Ágata,6.576,634.0,38.0,12.0,3.0,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase,Avaliador-31,,7.1,7.6,5.6,Requer avaliação,7.5,6.7,7.8,7.9,Não,Não,6.5,5.0,Fase 6 (2º EM),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-550,1,G,Aluno-550,2010.0,12.0,Menina,2022,Escola Pública,,,Ágata,6.026,724.0,172.0,10.0,2.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Mantido na Fase atual,,Não avaliado,,,9.0,9.0,6.9,Sem limitações,1.9,2.0,1.8,,Não,Não,6.25,5.0,Fase 3 (7º e 8º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-551,1,G,Aluno-551,2010.0,12.0,Menina,2018,Escola Pública,Ametista,Ametista,Ágata,6.853,539.0,136.0,4.0,2.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,8.5,7.3,6.9,Sem limitações,6.6,5.0,8.2,,Não,Não,7.333,5.0,Fase 3 (7º e 8º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-552,1,G,Aluno-552,2011.0,11.0,Menino,2022,Escola Pública,,,Ágata,6.625,617.0,149.0,7.0,2.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,9.5,8.8,5.0,Não indicado,5.5,6.0,5.0,,Não,Não,7.167,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-553,1,G,Aluno-553,2011.0,11.0,Menina,2019,Escola Pública,Ametista,Ametista,Ágata,6.39,663.0,160.0,8.0,2.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,9.5,6.9,6.9,Sem limitações,3.3,1.0,5.7,,Não,Não,8.167,5.0,Fase 2 (5º e 6º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-554,1,G,Aluno-554,2010.0,12.0,Menino,2017,Escola Pública,Quartzo,Quartzo,Quartzo,5.588,776.0,180.0,12.0,2.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,7.9,6.0,6.9,Sem limitações,4.0,1.7,6.3,,Não,Não,5.75,5.0,Fase 3 (7º e 8º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-555,1,G,Aluno-555,2010.0,12.0,Menino,2019,Escola Pública,Ametista,Ametista,Quartzo,5.949,732.0,174.0,11.0,2.0,Avaliador-4,Mantido na Fase atual,Avaliador-2,Promovido de Fase,,Não avaliado,,,9.5,8.1,5.0,Não indicado,4.4,1.8,7.0,,Não,Não,5.167,5.0,Fase 3 (7º e 8º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-556,1,G,Aluno-556,2011.0,11.0,Menina,2018,Escola Pública,Topázio,Ametista,Ametista,7.181,436.0,111.0,3.0,2.0,Avaliador-4,Promovido de Fase,Avaliador-2,Promovido de Fase,,Não avaliado,,,9.0,8.8,5.0,Não indicado,6.4,4.8,8.0,,Não,Não,8.25,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-557,1,H,Aluno-557,2012.0,10.0,Menino,2019,Escola Pública,Ametista,Topázio,Topázio,8.334,57.0,10.0,1.0,2.0,Avaliador-4,Promovido de Fase + Bolsa,Avaliador-2,Promovido de Fase,,Não avaliado,,,10.0,8.4,7.5,Sem limitações,9.4,10.0,8.8,,Sim,Sim,9.333,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-559,1,H,Aluno-559,2011.0,11.0,Menino,2021,Escola Pública,,Ametista,Ametista,7.634,260.0,67.0,6.0,2.0,Avaliador-4,Promovido de Fase,Avaliador-2,Promovido de Fase,,Não avaliado,,,9.5,9.2,7.5,Sem limitações,7.1,7.2,7.0,,Não,Não,8.083,5.0,Fase 2 (5º e 6º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-68,5,C,Aluno-68,2006.0,16.0,Menino,2019,Escola Pública,Ametista,Ágata,Ágata,6.438,653.0,40.0,2.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-28,Promovido de Fase,Avaliador-31,Promovido de Fase + Bolsa,8.3,6.0,7.5,Não atendido,4.0,4.7,4.8,2.7,Sim,Não,7.944,5.0,Fase 6 (2º EM),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-680,0,B,Aluno-680,2012.0,10.0,Menina,2019,Escola Pública,Ametista,Ametista,Ametista,7.518,302.0,85.0,4.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,8.8,7.5,Não atendido,7.4,8.0,6.8,,Não,Não,7.75,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-681,0,B,Aluno-681,2012.0,10.0,Menino,2022,Escola Pública,,,Ametista,7.204,427.0,128.0,5.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.5,8.5,6.9,Requer avaliação,6.5,6.5,6.5,,Não,Não,8.0,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-804,0,Q,Aluno-804,2012.0,10.0,Menino,2022,Escola Pública,,,Ágata,6.848,540.0,153.0,7.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,8.4,6.3,Não atendido,4.8,5.5,4.0,,Não,Não,7.667,5.0,Fase 2 (5º e 6º ano),-2,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-805,0,R,Aluno-805,2014.0,8.0,Menino,2021,Escola Pública,,Ametista,Topázio,8.279,65.0,16.0,2.0,2.0,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,9.0,7.5,Sem limitações,8.8,8.7,8.9,,Não,Não,7.333,10.0,ALFA  (2º e 3º ano),0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-806,0,R,Aluno-806,2014.0,8.0,Menino,2022,Escola Pública,,,Ametista,7.561,290.0,82.0,5.0,2.0,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,7.3,7.5,Sem limitações,6.6,5.0,8.2,,Não,Não,7.917,10.0,ALFA  (2º e 3º ano),0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-807,0,R,Aluno-807,2014.0,8.0,Menino,2022,Escola Pública,,,Topázio,8.121,109.0,31.0,3.0,2.0,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,8.7,6.3,Sem limitações,9.0,9.5,8.6,,Não,Não,7.5,10.0,ALFA  (2º e 3º ano),0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-808,0,R,Aluno-808,2014.0,8.0,Menino,2022,Escola Pública,,,Topázio,8.361,51.0,12.0,1.0,2.0,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,9.1,6.3,Sem limitações,9.3,9.7,8.8,,Não,Não,8.0,10.0,ALFA  (2º e 3º ano),0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-809,0,R,Aluno-809,2015.0,7.0,Menino,2022,Escola Pública,,,Ametista,7.259,410.0,120.0,7.0,2.0,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,6.6,6.3,Sem limitações,6.3,5.5,7.1,,Não,Não,7.417,10.0,ALFA  (2º e 3º ano),0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-81,5,K,Aluno-81,2008.0,14.0,Menina,2017,Rede Decisão,Ametista,Topázio,Ametista,7.675,247.0,14.0,2.0,4.0,Avaliador-6,Promovido de Fase + Bolsa,Avaliador-27,Mantido na Fase atual,Avaliador-24,Mantido na Fase + Bolsa,Avaliador-31,Promovido de Fase + Bolsa,9.2,9.2,5.0,Requer avaliação,6.0,5.5,5.2,7.3,Não,Não,7.458,10.0,Fase 4 (9º ano),1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-810,0,R,Aluno-810,2014.0,8.0,Menino,2021,Escola Pública,,Ametista,Ametista,7.887,175.0,47.0,4.0,2.0,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.5,9.1,5.0,Não indicado,9.6,9.7,9.5,,Não,Não,7.25,10.0,ALFA  (2º e 3º ano),0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-811,0,R,Aluno-811,2013.0,9.0,Menina,2021,Escola Pública,,Ágata,Ágata,6.575,635.0,170.0,8.0,2.0,Avaliador-11,Promovido de Fase,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,8.9,5.7,5.6,Sem limitações,7.3,8.9,5.7,,Não,Não,7.667,5.0,Fase 1 (4º ano),-1,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-812,0,R,Aluno-812,2014.0,8.0,Menino,2022,Escola Pública,,,Ametista,7.497,313.0,90.0,6.0,2.0,Avaliador-11,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,8.1,5.6,Sem limitações,7.4,8.3,6.6,,Não,Não,7.333,10.0,ALFA  (2º e 3º ano),0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-813,0,S,Aluno-813,2014.0,8.0,Menino,2022,Escola Pública,,,Ametista,7.093,459.0,134.0,6.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,6.5,6.9,Sem limitações,6.0,6.7,5.3,,Não,Não,7.417,10.0,ALFA  (2º e 3º ano),0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-814,0,S,Aluno-814,2013.0,9.0,Menino,2022,Escola Pública,,,Ametista,7.592,275.0,77.0,4.0,2.0,Avaliador-13,Promovido de Fase,Avaliador-3,Promovido de Fase,,Não avaliado,,,8.9,9.0,6.9,Requer avaliação,7.5,7.8,7.2,,Não,Sim,8.417,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-815,0,S,Aluno-815,2013.0,9.0,Menino,2022,Escola Pública,,,Ágata,6.81,552.0,158.0,7.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,7.9,5.6,Requer avaliação,6.5,7.7,5.3,,Não,Não,7.0,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-816,0,S,Aluno-816,2013.0,9.0,Menina,2022,Escola Pública,,,Topázio,8.513,32.0,6.0,1.0,2.0,Avaliador-13,Promovido de Fase + Bolsa,Avaliador-3,Promovido de Fase,,Não avaliado,,,10.0,9.3,7.5,Sem limitações,9.6,9.5,9.7,,Sim,Sim,9.417,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-817,0,S,Aluno-817,2014.0,8.0,Menina,2022,Escola Pública,,,Ametista,7.819,197.0,52.0,2.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,8.7,6.3,Requer avaliação,7.1,7.7,6.5,,Não,Não,7.417,10.0,ALFA  (2º e 3º ano),0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-818,0,S,Aluno-818,2015.0,7.0,Menino,2022,Escola Pública,,,Ametista,7.483,320.0,95.0,5.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,7.3,7.5,Sem limitações,6.2,6.5,5.8,,Não,Não,7.5,10.0,ALFA  (2º e 3º ano),0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-819,0,S,Aluno-819,2014.0,8.0,Menino,2022,Escola Pública,,,Ametista,7.741,223.0,59.0,3.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,10.0,7.9,7.5,Sem limitações,7.3,8.0,6.5,,Não,Não,7.333,10.0,ALFA  (2º e 3º ano),0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-82,5,K,Aluno-82,2005.0,17.0,Menina,2022,Escola Pública,,,Ágata,6.596,628.0,37.0,9.0,4.0,Avaliador-6,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-24,Promovido de Fase + Bolsa,Avaliador-31,Mantido na Fase atual,8.8,6.8,7.5,Não atendido,5.5,6.0,5.0,,Sim,Não,6.417,5.0,Fase 7 (3º EM),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-820,0,T,Aluno-820,2013.0,9.0,Menino,2022,Escola Pública,,,Ametista,7.417,349.0,103.0,1.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.5,10.0,6.9,Sem limitações,6.0,7.7,4.3,,Não,Não,7.583,5.0,Fase 1 (4º ano),-1,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
2022-01-01,RA-821,0,T,Aluno-821,2012.0,10.0,Menino,2022,Escola Pública,,,Ágata,6.342,671.0,174.0,5.0,2.0,Avaliador-13,Mantido na Fase atual,Avaliador-3,Mantido na Fase atual,,Não avaliado,,,9.0,7.0,7.5,Não atendido,4.6,5.2,4.0,,Não,Não,6.917,5.0,Fase 2 (5º e 6º ano),-2,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,,,,,,,,,,,,,,,,,,,,
